Grid-Search
random opponent: True then False
epsilon= 0.7
------------------------------
1000,9882,10000,10000
2000,9926,10000,10000
3000,9878,10000,10000
4000,9956,10000,10000
5000,9949,10000,10000
------------------------------
6000,9995,10000,10000
7000,9996,10000,10000
8000,9994,10000,10000
9000,9997,10000,10000
10000,9995,10000,10000
60000,-1,-1,-1
