Grid-Search
random opponent: True then False
epsilon= 0.5
------------------------------
1000,9807,10000,10000
2000,9955,10000,10000
3000,9949,10000,10000
4000,9931,10000,10000
5000,9945,10000,10000
------------------------------
6000,9942,10000,10000
7000,9967,10000,10000
8000,9966,10000,10000
9000,9960,10000,10000
10000,9978,10000,10000
