Grid-Search
random opponent: True then False
epsilon= 0.6
------------------------------
1000,9738,10000,10000
2000,9955,10000,10000
3000,9954,10000,10000
4000,9986,10000,10000
5000,9991,10000,10000
------------------------------
6000,9980,10000,10000
7000,9986,10000,10000
8000,9994,10000,10000
9000,9994,10000,10000
10000,9991,10000,10000
60000,-1,-1,-1
