Grid-Search
random opponent: True then False
epsilon= 0.3
------------------------------
1000,9511,10000,10000
2000,9893,10000,10000
3000,9933,10000,10000
4000,9957,10000,10000
5000,9968,10000,10000
------------------------------
6000,9972,10000,10000
7000,9970,10000,10000
8000,9981,10000,10000
9000,9986,10000,10000
10000,9986,10000,10000
