Grid-Search
random opponent: False
epsilon= 0.3
------------------------------
1000,9639,10000,10000
2000,9578,10000,10000
3000,9445,10000,10000
4000,9418,10000,10000
5000,9948,10000,10000
6000,9976,10000,10000
7000,9987,10000,10000
8000,9982,10000,10000
9000,9980,10000,10000
10000,9995,10000,10000
60000,-1,-1,-1
110000,-1,-1,-1
150000,-1,-1,-1
200000,-1,-1,-1
