Grid-Search
random opponent: False
epsilon= 0.5
------------------------------
1000,9784,10000,10000
2000,9890,10000,10000
3000,9942,10000,10000
4000,9930,10000,10000
5000,9965,10000,10000
6000,9988,10000,10000
7000,9989,10000,10000
8000,9984,10000,10000
9000,9988,10000,10000
10000,9984,10000,10000
