Grid-Search
random opponent: True then False
epsilon= 0.9
------------------------------
1000,9742,10000,10000
2000,9947,10000,10000
3000,9956,10000,10000
4000,9865,10000,10000
5000,9966,10000,10000
------------------------------
6000,9965,10000,10000
7000,9986,10000,10000
8000,9978,10000,10000
9000,9977,10000,10000
10000,10000,10000,10000
60000,-1,-1,-1
