Grid-Search
random opponent: False then True
epsilon= 0.7
------------------------------
1000,9808,10000,10000
2000,9935,10000,10000
3000,9951,10000,10000
4000,9957,10000,10000
5000,9957,10000,10000
------------------------------
6000,9968,10000,10000
7000,9987,10000,10000
8000,9965,10000,10000
9000,9970,10000,10000
10000,9990,10000,10000
