Grid-Search
random opponent: False then True
epsilon= 1.0
------------------------------
1000,9523,10000,10000
2000,9640,10000,10000
3000,9820,10000,10000
4000,9997,10000,10000
5000,9993,10000,10000
------------------------------
6000,9994,10000,10000
7000,9994,10000,10000
8000,9993,10000,10000
9000,9995,10000,10000
10000,9995,10000,10000
