Grid-Search
random opponent: True
epsilon= 0.1
------------------------------
1000,9659,10000,10000
2000,9841,10000,10000
3000,9813,10000,10000
4000,9809,10000,10000
5000,9783,10000,10000
6000,9834,10000,10000
7000,9808,10000,10000
8000,9906,10000,10000
9000,9929,10000,10000
10000,9935,10000,10000
60000,-1,-1,-1
