Grid-Search
random opponent: True then False
epsilon= 0.2
------------------------------
1000,9809,10000,10000
2000,9771,10000,10000
3000,9882,10000,10000
4000,9895,10000,10000
5000,9881,10000,10000
------------------------------
6000,9961,10000,10000
7000,9969,10000,10000
8000,9973,10000,10000
9000,9996,10000,10000
10000,9982,10000,10000
60000,-1,-1,-1
110000,-1,-1,-1
150000,-1,-1,-1
