Grid-Search
random opponent: False then True
epsilon= 0.6
------------------------------
1000,9885,10000,10000
2000,9940,10000,10000
3000,9984,10000,10000
4000,9955,10000,10000
5000,9991,10000,10000
------------------------------
6000,9985,10000,10000
7000,9988,10000,10000
8000,9989,10000,10000
9000,9986,10000,10000
10000,9990,10000,10000
60000,-1,-1,-1
